State,County,Date,AQI,AQI_cat,co,ozone,no2,so2,wind,temp,humid,pressure,no
California,San Diego,2022-04-10,70,Moderate,0.2872875,0.046021625000000004,3.476082125,0,4.693452428571429,61.208333375,79.986111,995.15625,0.209091
California,San Diego,2022-04-11,61,Moderate,0.27575425,0.045920749999999996,3.841910125,0.002381,6.086904857142857,59.833333499999995,75.69444466666667,996.2375,0.281818
California,San Diego,2022-04-27,69,Moderate,0.31592175,0.044606625,5.699972875,0.069048,4.50017,59.99479175,74.402778,998.460417,0.409091
California,San Diego,2022-05-03,58,Moderate,0.30420625,0.037935,5.429748249999999,0.0202385,3.898214285714286,60.052083375,75.25,997.00625,0.404545
California,San Diego,2022-05-07,59,Moderate,0.29989025,0.036105874999999996,4.213447,0.022619,4.078851571428571,63.060661875,74.76388866666666,996.9520835000001,0.536364
California,San Diego,2022-05-08,48,Good,0.25694275,0.043364375000000004,2.270616875,0.004762,6.009523857142857,59.963541625,76.52777766666667,996.2020835000001,0.2
California,San Diego,2022-05-11,73,Moderate,0.3046385,0.043782,5.658657875,0.040476,4.855952428571428,57.66145825,55.597222,1003.2645835000001,0.286364
California,San Diego,2022-05-17,53,Moderate,0.2951785,0.040237375,4.760064875,0.009524,3.893452285714286,61.447916500000005,76.62499966666667,998.7125000000001,0.477273
California,San Diego,2022-05-20,51,Moderate,0.29739825,0.0385425,5.376975,0,4.715476142857143,60.453124875,85.388889,993.70625,0.354545
California,San Diego,2022-05-30,56,Moderate,0.285098,0.037893142857142854,4.042826285714286,0.040476,3.3690475714285717,63.677083249999995,73.54166666666667,993.825,0.281818
California,San Diego,2022-05-31,66,Moderate,0.307333,0.039369714285714286,6.210337142857143,0.038095000000000004,3.6886905714285714,64.4651475,67.47222233333333,993.847917,0.563636
Connecticut,New Haven,2022-01-05,58,Moderate,0.38053349999999997,0.003353,26.717391,0.15,3.020833333333333,38.291666666666664,59.041666500000005,1015.125,18.909524
Connecticut,New Haven,2022-01-06,55,Moderate,0.3067955,0.014294,18.152174,0.095031,4.688888666666666,37.30555566666666,41.708333,1011.75,6.286364
Connecticut,New Haven,2022-01-07,32,Good,0.23415149999999998,0.026941,6.682609,0.046894,7.384722,30.111111333333334,42.5,1012.416667,1.177273
Connecticut,New Haven,2022-01-09,55,Moderate,0.316712,0.024059,12.93913,0.5683229999999999,9.084722333333334,36.583333333333336,49.958332999999996,1023.25,7.240909
Connecticut,New Haven,2022-01-11,35,Good,0.20196999999999998,0.021059,7.943478,0.14751550000000002,6.830555666666666,16.638889,17.4375,1032.083333,1.957143
Connecticut,New Haven,2022-01-12,69,Moderate,0.4179165,0.010529,23.326087,1.241615,6.059722333333333,28.902777666666665,35.5,1024,24.918182
Connecticut,New Haven,2022-01-13,73,Moderate,0.8442045,0.007765,30.43913,0.945963,2.4291666666666667,35.736111333333334,48.25,1016.833333,74.836364
Connecticut,New Haven,2022-01-14,54,Moderate,0.36595449999999996,0.029059,14.413043,0.2841615,8.729166666666666,35.138889,38.666666500000005,1010,5.281818
Connecticut,New Haven,2022-01-19,53,Moderate,0.26766650000000003,0.015176,26.76087,0.5333335,5.384722333333333,35.013889,48.5625,1019.083333,24.068182
Connecticut,New Haven,2022-02-07,55,Moderate,0.5931109999999999,0.008688,23.392857,0.1653845,4.592157,33.54248366666667,59.4705885,1023.941176,9.135294
Connecticut,New Haven,2022-02-08,36,Good,0.270714,0.027353,10.817391,0.1173915,6.661111333333333,38.152778,52.1041665,1013.833333,2.336364
Connecticut,New Haven,2022-02-09,55,Moderate,0.3519055,0.013235,22.269565,0.3900625,3.652778,34.81944433333334,43.770833499999995,1018.416667,17.890909
Connecticut,New Haven,2022-02-10,58,Moderate,0.4800945,0.024059,22.76087,0.47484499999999996,4.8242753333333335,39.56944433333334,46.25,1012.75,32.095238
Connecticut,New Haven,2022-02-11,46,Good,0.34579,0.033471,21.943478,0.47267099999999995,3.5680553333333336,41.666666666666664,47.6458335,1016,25.272727
Connecticut,New Haven,2022-02-15,48,Good,0.198,0.022412,13.582609,0.495031,5.429166666666666,22.152777666666665,22.9375,1037.625,4.072727
Connecticut,New Haven,2022-02-22,59,Moderate,0.39002400000000004,0.023176,23.65,0.311491,6.183333333333334,42.541666666666664,61.145832999999996,1024.875,24.547619
Connecticut,New Haven,2022-02-23,45,Good,0.24329,0.025412,17.413043,0.2086955,6.948611333333333,48.763888666666666,54.071428499999996,1016,14.75
Connecticut,New Haven,2022-02-24,30,Good,0.1915,0.028588,6.06087,0.065528,5.211111,30.472222,23.875,1031.833333,1.545455
Connecticut,New Haven,2022-03-01,43,Good,0.2563335,0.032411999999999996,17.930435,0.21739150000000002,4.576389,34.763888666666666,40.3125,1022.083333,5.468182
Connecticut,New Haven,2022-03-02,54,Moderate,0.3648665,0.034059,19.743478,0.15776400000000002,3.8026516666666668,40.182971,47.610507500000004,1015.291667,6.027273
Connecticut,New Haven,2022-03-05,55,Moderate,0.39360850000000003,0.0349115,18.913043,0.377019,3.0541666666666667,33.527777666666665,38.291666500000005,1033.25,11.322727
Connecticut,New Haven,2022-03-06,68,Moderate,0.295413,0.0250295,19.556522,0.214596,3.493055666666667,47.708333333333336,64.8958335,1017.666667,6.614286
Connecticut,New Haven,2022-03-07,54,Moderate,0.240377,0.0311475,15.517391,0.1447205,5.161111,53.513889,60.166666500000005,1007.625,2.886364
Connecticut,New Haven,2022-03-10,53,Moderate,0.3084675,0.0235,17.817391,0.1425465,2.7694443333333334,38.25000033333333,50.4375,1021.75,5.85
Connecticut,New Haven,2022-03-11,64,Moderate,0.6525,0.039,18.421739,0.42732899999999996,3.6944446666666666,40.416666666666664,53.0625,1018.625,32.231818
Connecticut,New Haven,2022-03-14,47,Good,0.228,0.0343235,22.208696,0.3763975,5.118055666666667,40.763889,41.9791665,1028.958333,7.613636
Connecticut,New Haven,2022-03-19,49,Good,0.1988665,0.0345885,6.930435,0.0136645,4.177777666666667,53.263889,69.458333,1011.291667,1.586364
Connecticut,New Haven,2022-03-31,57,Moderate,0.15379700000000002,0.042059,12.965217,0.068323,6.670712666666667,50.18055566666666,66.3125,1007.416667,2.436364
Connecticut,New Haven,2022-04-14,52,Moderate,0.150125,0.038338,5.643478,0.067702,5.379166333333333,59.83333333333333,61.8333335,1010.208333,0.468182
Connecticut,New Haven,2022-05-27,31,Good,0.10204350000000001,0.020794,11.943478,0.2158385,4.585809333333334,65.68055533333333,75.08333350000001,1014.416667,11.490909
Connecticut,New Haven,2022-05-28,41,Good,0.08425,0.024029500000000002,12.278261,0.3431675,3.75,64.54166666666666,73.16666649999999,1008.333333,11.295455
Connecticut,New Haven,2022-06-27,35,Good,0.17425000000000002,0.0215,18.682609,0.511491,4.065277666666667,69.58333333333333,74.458333,1015.375,6.636364
District Of Columbia,District of Columbia,2022-01-01,45,Good,0.416757,0.005333333333333333,10.2733334,0.0416665,1.94375,58.820833,92.183333,1002.654167,6.8041666
District Of Columbia,District of Columbia,2022-01-05,42,Good,0.42319775,0.010862333333333333,21.0081272,0.2080745,3.59375,36.19375,74.80416650000001,1009.5354165,10.4797706
District Of Columbia,District of Columbia,2022-01-06,38,Good,0.37028125,0.015352999999999999,17.0722628,0.1666665,3.2583335,39.6125,49.9208335,1008.2270835,8.9083664
District Of Columbia,District of Columbia,2022-01-08,33,Good,0.289948,0.020392,11.2258332,0.1,3.25625,27.727083,47.339583000000005,1030.9125,4.1666666
District Of Columbia,District of Columbia,2022-01-09,34,Good,0.33663525,0.017803666666666666,12.1501666,0.029166499999999998,4.16875,38.15625,70.05416650000001,1019.1541665,3.3966666
District Of Columbia,District of Columbia,2022-01-13,65,Moderate,0.9717439999999999,0.004784666666666667,35.4866668,1.2020835,1.55,41.189583,55.181250000000006,1009.7208335,77.34666659999999
District Of Columbia,District of Columbia,2022-01-14,52,Moderate,0.331771,0.022333333333333334,16.304166600000002,0.44166649999999996,5.6333335,41.0770835,57.435417,1007.660417,7.1741668
District Of Columbia,District of Columbia,2022-01-16,33,Good,0.31135025,0.017412,17.7215152,0.41875,5.2020835,23.0708335,65.2479165,1013.791667,4.3455304
District Of Columbia,District of Columbia,2022-01-23,43,Good,0.45367725,0.019019666666666667,21.1025,0.3354165,2.177083,32.9604165,41.5395835,1009.125,9.6858332
District Of Columbia,District of Columbia,2022-01-24,46,Good,0.34700025,0.022411666666666667,14.6773484,0.27727250000000003,3.4950755000000004,36.810038000000006,52.252272500000004,1006.9926135000001,6.4085638000000005
District Of Columbia,District of Columbia,2022-01-27,56,Moderate,0.43229175000000003,0.025549,22.2485604,0.2729165,2.575,27.860417,47.01875,1024.5770835,18.2740152
District Of Columbia,District of Columbia,2022-01-28,59,Moderate,0.41093825,0.020019333333333333,22.7458334,0.3854165,2.7229165,33.666667000000004,66.4,1013.8583335000001,11.4916666
District Of Columbia,District of Columbia,2022-01-31,51,Moderate,0.35356125,0.022588333333333335,21.2655302,0.10530300000000001,3.0958335000000003,29.189583,53.670833,1021.2645835000001,8.6194694
District Of Columbia,District of Columbia,2022-02-01,57,Moderate,0.45121875,0.018608,28.6019698,0.1708335,2.41875,32.454167,59.4270835,1027.6729169999999,15.3825
District Of Columbia,District of Columbia,2022-02-02,56,Moderate,0.48680500000000004,0.01858833333333333,26.4833334,0.075,1.84375,38.530797,72.12644900000001,1024.9196555,18.661894
District Of Columbia,District of Columbia,2022-02-03,39,Good,0.4964785,0.016843,21.3508334,0.1666665,2.3086955,48.590036,88.08677499999999,1017.296377,21.7866668
District Of Columbia,District of Columbia,2022-02-07,49,Good,0.38030200000000003,0.015411666666666667,25.4422726,0.0604165,1.7875,36.96875,68.4520835,1019.3208334999999,8.0726514
District Of Columbia,District of Columbia,2022-02-08,43,Good,0.38460700000000003,0.019921333333333333,18.3267426,0.1366885,3.6291665,39.233333,49.5416665,1013.2520835,10.3940152
District Of Columbia,District of Columbia,2022-02-09,44,Good,0.59589375,0.030882333333333335,22.8091668,0.49374999999999997,3.0083335,42.7645835,51.06875,1011.6520835,40.1556062
District Of Columbia,District of Columbia,2022-02-13,29,Good,0.22666675,0.025254666666666665,6.8294698,0.0708335,3.9270835,33.48125,68.82083349999999,1015.6395835000001,3.2863636
District Of Columbia,District of Columbia,2022-02-15,49,Good,0.357795,0.028451,20.0925724,0.081818,2.470833,30.285417000000002,42.6020835,1032.7395835,13.434762
District Of Columbia,District of Columbia,2022-02-24,29,Good,0.2672115,0.017568666666666666,9.7424026,0.0974025,3.74375,34.7875,70.375,1024.6770835,4.9289352
District Of Columbia,District of Columbia,2022-02-26,41,Good,0.26644825,0.025548666666666667,8.558788,0.1041665,3.558333,36.960417,46.4729165,1025.58125,3.8617424000000002
District Of Columbia,District of Columbia,2022-03-06,52,Moderate,0.36650025,0.03537266666666667,6.7623484,0.11875000000000001,4.7854165,66.9625,62.9229165,1014.5104165,2.8905301999999997
District Of Columbia,District of Columbia,2022-03-10,40,Good,0.4323675,0.025588,17.4974244,0.2166665,2.00625,43.9875,60.789583500000006,1016.5791665,14.672727199999999
District Of Columbia,District of Columbia,2022-03-16,53,Moderate,0.62952525,0.043314,21.8948484,0.6125,2.3020835,59.5333335,44.504166999999995,1016.6291665,28.7169698
District Of Columbia,District of Columbia,2022-03-17,61,Moderate,0.37672,0.014269666666666667,14.4363284,0.0895835,2.9749999999999996,54.470833,86.33125,1010.1166665000001,5.691231999999999
District Of Columbia,District of Columbia,2022-03-18,52,Moderate,0.57547925,0.035784666666666666,12.9025,0.2020835,3.022917,61.8395835,70.48958350000001,1010.772917,19.7042422
District Of Columbia,District of Columbia,2022-03-22,49,Good,0.53073125,0.038098,18.266787400000002,0.11875,2.5791665,57.939583,45.254167,1016.945833,16.447437400000002
District Of Columbia,District of Columbia,2022-03-24,42,Good,0.35892725,0.009235666666666666,13.139166600000001,0.0333335,2.6458335,52.806250000000006,89.45625,1005.033333,4.4166666
District Of Columbia,District of Columbia,2022-03-31,43,Good,0.324,0.0365295,6.5700758,0.18541649999999998,6.6291665,66.772917,68.4625,998.7583334999999,2.2357576
Georgia,DeKalb,2022-01-05,36,Good,0.460079,0.016765,15.3125,0.0104165,0.920833,46.875,84.416667,987.541667,19.624404666666667
Georgia,DeKalb,2022-01-08,33,Good,0.2371665,0.028647,12.839583000000001,-0.014583500000000001,1.991667,38.791667,61.541667,1000.583333,6.290277666666666
Georgia,DeKalb,2022-01-09,41,Good,0.2134525,0.017118,7.599621,-0.05,1.358333,50.125,85.708333,995.708333,2.7891413333333333
Georgia,DeKalb,2022-01-12,38,Good,0.6814165000000001,0.011882,25.608333,0.54375,0.316667,37.333333,74.833333,996.041667,84.1729165
Georgia,DeKalb,2022-01-13,45,Good,0.655104,0.026706,21.120833,0.4458335,1.291667,44.25,71.541667,985,70.729167
Georgia,DeKalb,2022-01-14,48,Good,0.26468749999999996,0.011235,22.6125,0.0916665,1.004167,43.833333,77.083333,984.5,19.4770835
Georgia,DeKalb,2022-01-15,63,Moderate,0.477229,0.021353,19.116667,0.1104165,1.970833,40.75,85.708333,986.666667,33.5375
Georgia,DeKalb,2022-01-17,36,Good,0.18177100000000002,0.025938,9.020833,-0.04375,3.158333,36,83.375,982.416667,3.6833335
Georgia,DeKalb,2022-01-18,39,Good,0.3057385,0.012647,19.225,0.0880955,0.708333,38.583333,75.291667,991.25,26.1
Georgia,DeKalb,2022-01-19,48,Good,0.6330985,0.024059,14.75,0.36590900000000004,0.713636,43.636364,70.272727,991.545455,83.14791650000001
Georgia,DeKalb,2022-01-20,53,Moderate,0.2476875,0.010412,18.4875,-0.09583349999999999,1.241667,43.375,96.5,989.25,10.54375
Georgia,DeKalb,2022-01-21,57,Moderate,0.2544165,0.006765,16.6291665,-0.09583349999999999,1.004167,34.875,99.166667,994.375,16.541666666666668
Georgia,DeKalb,2022-01-22,59,Moderate,0.32541699999999996,0.009353,15.118750000000002,-0.0041665,0.629167,36.083333,85.833333,995.625,10.85
Georgia,DeKalb,2022-01-23,56,Moderate,0.366881,0.018941,17.627083499999998,0.09375,1.45,35.625,72.041667,988.041667,10.429166666666667
Georgia,DeKalb,2022-01-24,51,Moderate,0.3374795,0.0228,18.885417,0.2625,0.970833,42.291667,68.666667,983.833333,22.563889
Georgia,DeKalb,2022-01-25,51,Moderate,0.3526045,0.018765,27.606250000000003,0.3595235,0.745833,49.166667,74.416667,985.583333,24.349999999999998
Georgia,DeKalb,2022-01-26,62,Moderate,0.2786875,0.015824,18.675,0.0242645,1.158333,39.875,61.083333,993.041667,10.461508
Georgia,DeKalb,2022-01-27,52,Moderate,0.2986665,0.019235,21.8125,0.10625,0.8875,38.291667,65.666667,995.291667,20.076389
Georgia,DeKalb,2022-01-28,61,Moderate,0.5184165000000001,0.025294,20.1161185,0.5166664999999999,1.283333,38.208333,73.375,987.916667,53.60752933333333
Georgia,DeKalb,2022-01-30,58,Moderate,0.48683350000000003,0.021353,23.8354165,0.5416665,1.204167,37.125,59.708333,988.5,30.369444333333334
Georgia,DeKalb,2022-01-31,71,Moderate,0.6189585,0.013875,29.8354165,0.7291665,0.729167,40.791667,66.916667,990.333333,65.89444433333333
Georgia,DeKalb,2022-02-01,72,Moderate,0.6172139999999999,0.038941,22.50625,0.5405880000000001,1.775,43.041667,67.625,994.333333,53.91805566666667
Georgia,DeKalb,2022-02-02,62,Moderate,0.21858349999999999,0.027471,17.3583335,0.15000000000000002,2.725,48.208333,73.375,992.541667,9.613690333333333
Georgia,DeKalb,2022-02-03,51,Moderate,0.2120415,0.024059,10.254166999999999,-0.125,1.858333,56.291667,100,986.791667,5.356944666666666
Georgia,DeKalb,2022-02-07,37,Good,0.275979,0.0215,21.595833,0.26666650000000003,1.108333,44.75,61.041667,991.666667,11.347222333333335
Georgia,DeKalb,2022-02-11,58,Moderate,0.6938335,0.027412,25.270723500000003,0.5958334999999999,0.829167,48.208333,66.666667,987.291667,69.851608
Georgia,DeKalb,2022-02-12,64,Moderate,0.5330415,0.042235,18.6625,0.38125,0.904167,51.708333,67.916667,988.416667,33.04722233333334
Georgia,DeKalb,2022-02-14,56,Moderate,0.31960449999999996,0.020563,22.820833,0.3520835,1.295833,40.333333,55.25,995.666667,17.502777666666667
Georgia,DeKalb,2022-02-15,71,Moderate,0.535625,0.037765,19.8708335,0.4,1.154167,45.041667,61.5,1001.25,46.54444433333333
Georgia,DeKalb,2022-02-16,58,Moderate,0.26539599999999997,0.034765,15.864583,0.0875,1.608333,53.25,73.291667,999.125,14.071032
Georgia,DeKalb,2022-02-17,38,Good,0.2029165,0.026529,4.550000000000001,-0.0645835,2.316667,62.333333,91.458333,988.25,0.07419600000000003
Georgia,DeKalb,2022-02-18,27,Good,0.2125415,0.024059,9.59375,-0.0791665,2.2875,45.875,83.25,988.208333,4.211309666666667
Georgia,DeKalb,2022-02-20,48,Good,0.4659365,0.022647,18.041098499999997,0.1145835,1.108333,43.791667,62,997.791667,16.214015
Georgia,DeKalb,2022-02-21,60,Moderate,0.3398125,0.023938,17.78125,0.020833499999999998,0.8875,49.25,91.708333,995.5,9.318055333333334
Georgia,DeKalb,2022-02-22,45,Good,0.2365625,0.023059,8.649999999999999,-0.045238,1.2125,61.125,93.791667,992.75,5.3111109999999995
Georgia,DeKalb,2022-02-23,35,Good,0.271708,0.011941,9.9958335,-0.0854165,0.983333,65.125,96.041667,991.333333,6.368055333333333
Georgia,DeKalb,2022-02-24,39,Good,0.34075,0.017529,12.6423245,-0.0458335,0.866667,65.25,89.416667,991.208333,26.037719333333335
Georgia,DeKalb,2022-02-25,24,Good,0.2628125,0.019412,10.408332999999999,-0.0770835,1.6375,58.25,86.25,993.291667,5.580159
Georgia,DeKalb,2022-02-26,36,Good,0.2622295,0.014647,11.90625,0.0020835,0.9625,50.416667,67.75,996.208333,5.116666666666667
Georgia,DeKalb,2022-02-27,49,Good,0.315794,0.014529,11.937311,-0.0479165,0.729167,49.958333,95.708333,991.125,4.278030333333334
Georgia,DeKalb,2022-03-04,72,Moderate,0.515521,0.047,19.2,0.3125,1.604167,59.625,64.5,994.625,34.28551566666667
Georgia,DeKalb,2022-03-05,72,Moderate,0.2596875,0.043941,7.0958335,0.075,1.8125,62.5,70.791667,995.791667,0.847222
Georgia,DeKalb,2022-03-06,53,Moderate,0.239516,0.032176,5.951325499999999,-0.0479165,1.404167,67.083333,78.291667,993.416667,0.8349749999999999
Georgia,DeKalb,2022-03-07,55,Moderate,0.205146,0.020471,8.885417,-0.0833335,1.395833,63.208333,93.583333,987.708333,1.3305553333333333
Georgia,DeKalb,2022-03-11,42,Good,0.211771,0.014118,8.41875,-0.1479165,1.6875,52.875,99.291667,984.375,7.311706333333333
Georgia,DeKalb,2022-03-15,52,Moderate,0.3910205,0.030824,12.9554165,0.1,1.65,53.75,91.25,993.041667,22.885278
Georgia,DeKalb,2022-03-18,38,Good,0.38968749999999996,0.024294,9.3083335,-0.0729165,1.095833,53.583333,100,984.458333,22.366071333333334
Georgia,DeKalb,2022-03-29,60,Moderate,0.2724375,0.045706,12.229167,0.18333349999999998,1.195833,59.041667,59.375,989.958333,9.125
Georgia,DeKalb,2022-03-30,66,Moderate,0.2329375,0.049059,3.895833,0.052083500000000005,2.929167,67.416667,68.333333,983.458333,-0.389583
Georgia,DeKalb,2022-03-31,39,Good,0.18656250000000002,0.031941,3.673684,-0.1,2.525,65.625,75.083333,976.375,-0.335307
Georgia,DeKalb,2022-04-02,41,Good,0.4045625,0.023118,15.0333335,0.0604165,0.816667,52.666667,72.708333,986.916667,16.983333333333334
Georgia,DeKalb,2022-04-05,52,Moderate,0.447521,0.021706,15.2854165,-0.05,1.129167,55.041667,99.916667,978.833333,22.509722333333333
Georgia,DeKalb,2022-04-06,36,Good,0.200625,0.017,6.76875,-0.2,0.783333,64.541667,100,976.875,1.2347219999999999
Georgia,DeKalb,2022-04-12,56,Moderate,0.33548449999999996,0.035706,11.100000000000001,0.040476,1.029167,67,78.375,989.791667,19.209722
Georgia,DeKalb,2022-04-13,62,Moderate,0.243229,0.032059,5.9041665000000005,-0.08124999999999999,1.241667,67.833333,87.25,986.625,0.33194466666666667
Georgia,DeKalb,2022-04-16,46,Good,0.24791649999999998,0.013824,8.627083500000001,-0.09375,0.766667,62.916667,97.25,987.125,3.3000000000000003
Georgia,DeKalb,2022-04-17,55,Moderate,0.351958,0.022176,7.92178,-0.1083335,0.479167,64.625,92.375,985.333333,6.142297666666667
Georgia,DeKalb,2022-04-21,36,Good,0.213441,0.019818,6.254861,-0.032017500000000004,1.2375,54.75,96.25,998.125,2.483381666666667
Georgia,DeKalb,2022-04-28,81,Moderate,0.39947900000000003,0.033882,13.904167000000001,0.1541665,0.272727,67.272727,56.272727,989.181818,25.016666666666666
Georgia,DeKalb,2022-04-29,83,Moderate,0.4443125,0.043235,13.505372999999999,0.1291665,0.316667,63.166667,71.666667,989.333333,24.361842
Georgia,DeKalb,2022-04-30,55,Moderate,0.23043750000000002,0.031882,6.4875,-0.041666499999999995,0.375,67.875,84.416667,988.041667,1.3625
Georgia,DeKalb,2022-05-01,54,Moderate,0.2322705,0.017941,5.9096589999999996,-0.1020835,0.341667,69.333333,89.458333,987.75,2.200883666666667
Georgia,DeKalb,2022-05-02,43,Good,0.2645075,0.024824,10.272916500000001,-0.0604165,0.225,71.625,82.791667,988.208333,11.694444666666666
Georgia,DeKalb,2022-05-03,36,Good,0.2513335,0.026882,8.9041665,-0.05,0.383333,73.166667,77.833333,987.208333,15.593055666666666
Georgia,DeKalb,2022-05-04,49,Good,0.2820625,0.017529,15.104167,-0.0895835,0.283333,71.708333,92.666667,987.541667,8.622619
Georgia,DeKalb,2022-05-05,53,Moderate,0.3404375,0.026118,10.6145835,-0.05,0.208333,74,84.166667,985.625,14.669444333333333
Georgia,DeKalb,2022-05-19,61,Moderate,0.3394165,0.035706,12.25,0.0458335,0.383333,76.916667,80.416667,982.666667,11.330555666666667
Georgia,DeKalb,2022-05-20,49,Good,0.2001875,0.029588,5.219298,-0.0645835,0.491667,77.958333,77.458333,984.875,0.39729533333333333
Georgia,DeKalb,2022-05-21,43,Good,0.13308350000000002,0.027353,3.8333335,-0.0916665,0.383333,77.75,81.5,990.208333,0.35694433333333336
Georgia,DeKalb,2022-05-22,48,Good,0.1691455,0.024059,2.8590910000000003,-0.0708335,0.458333,76.791667,78.75,991.75,-0.02929266666666667
Georgia,DeKalb,2022-05-23,25,Good,0.1295155,0.012882,8.64375,-0.1354165,0.6375,70.833333,94.083333,988.285714,5.601389
Georgia,DeKalb,2022-05-24,40,Good,0.24833349999999998,0.023588,8.7041665,0.009524,0.3,73.958333,88.583333,988.363636,10.624999666666666
Georgia,DeKalb,2022-05-25,36,Good,0.1794165,0.014,10.225,-0.1354165,0.633333,70.458333,97.291667,989.875,9.5
Georgia,DeKalb,2022-05-26,33,Good,0.181729,0.017588,2.7666665,-0.16041650000000002,0.591667,71.541667,98.166667,987.125,0.8087500000000001
Georgia,DeKalb,2022-05-29,46,Good,0.3593545,0.026529,7.199811,-0.054166500000000006,0.291667,72.666667,79.958333,986.166667,8.242613500000001
Georgia,DeKalb,2022-05-30,53,Moderate,0.325939,0.021235,7.939583,-0.0395835,0.358333,73.5,88.75,988.666667,8.4625
Georgia,DeKalb,2022-05-31,38,Good,0.19868750000000002,0.023625,7.575,-0.092857,0.216667,74.208333,87.708333,989.791667,9.618749999999999
Georgia,DeKalb,2022-06-02,55,Moderate,0.364042,0.024824,14.3395835,0.05625,0.283333,77.75,81.291667,982.5,17.29375
Georgia,DeKalb,2022-06-04,50,Good,0.19085400000000002,0.033471,11.358333,-0.12708350000000002,0.383333,75.083333,75.25,981.75,6.927083499999999
Georgia,DeKalb,2022-06-05,73,Moderate,0.173375,0.036588,9.011932,-0.0875,0.3,73.125,75.541667,982.25,2.5272725
Georgia,DeKalb,2022-06-06,64,Moderate,0.1916135,0.022941,8.5791665,-0.1125,0.35,71.5,92,984.75,4.5625
Georgia,DeKalb,2022-06-07,59,Moderate,0.2100415,0.024706,8.497917000000001,-0.1,0.25,74.833333,92.375,985.583333,3.48125
Georgia,DeKalb,2022-06-08,42,Good,0.221292,0.022765,9.507698999999999,-0.1104165,0.358333,74.416667,91.166667,984.458333,6.3714675
Georgia,DeKalb,2022-06-09,54,Moderate,0.2349795,0.024471,15.4010415,-0.125,0.308333,74.25,90.833333,983.75,4.9833335000000005
Georgia,DeKalb,2022-06-10,52,Moderate,0.265625,0.027118,12.677083499999998,-0.08124999999999999,0.191667,71.458333,82.375,981.75,9.945833499999999
Georgia,DeKalb,2022-06-12,66,Moderate,0.37697749999999997,0.023588,9.0931815,-0.0951295,0.154545,78.181818,76.590909,983.909091,7.047727
Georgia,DeKalb,2022-06-13,70,Moderate,0.35172749999999997,0.026882,11.3875,-0.0020835,0.225,82,86.541667,986.916667,15.477083499999999
Georgia,DeKalb,2022-06-14,77,Moderate,0.3528125,0.022471,15.374386999999999,0.06428600000000001,0.116667,83.166667,89.541667,987.458333,17.3441175
Georgia,DeKalb,2022-06-15,63,Moderate,0.2535985,0.028118,12.58125,-0.020833499999999998,0.25,83.875,83.208333,987.958333,4.205555333333333
Georgia,DeKalb,2022-06-16,55,Moderate,0.2515625,0.038941,9.2708335,-0.052083500000000005,0.166667,84.375,80.916667,990.166667,5.251389
Georgia,DeKalb,2022-06-17,54,Moderate,0.2109375,0.029235,11.0520835,0.0041665,0.35,82.583333,84.625,987.625,1.941667
Georgia,DeKalb,2022-06-22,62,Moderate,0.37675000000000003,0.037529,20.55625,0.09791649999999999,0.325,82.083333,70.541667,987.416667,15.717196
Georgia,DeKalb,2022-06-24,53,Moderate,0.210542,0.044176,12.181249999999999,-0.0729165,0.475,82.083333,80.208333,984.833333,2.601388666666667
Georgia,DeKalb,2022-06-26,50,Good,0.211625,0.025706,8.7545455,-0.0625,0.2,78.125,84.291667,990.083333,2.1637626666666665
Georgia,DeKalb,2022-06-27,48,Good,0.4373335,0.020647,14.358332999999998,-0.0583335,0.2,75.333333,85.875,989.090909,7.241666666666667
Georgia,DeKalb,2022-07-12,40,Good,0.1714585,0.023938,6.244607500000001,-0.111905,0.158333,77.166667,94.083333,985.25,6.688235499999999
Georgia,DeKalb,2022-07-13,39,Good,0.1871665,0.023647,7.460416500000001,-0.1,0.216667,77.916667,94.416667,986.708333,1.823611
Georgia,DeKalb,2022-07-17,36,Good,0.195833,0.019059,6.252841,-0.05625,0.166667,79.125,86.916667,987.666667,1.6459593333333333
Georgia,DeKalb,2022-07-18,33,Good,0.191129,0.01825,9.127083500000001,-0.0479165,0.208333,78.291667,88.541667,986.25,7.613888666666666
Georgia,DeKalb,2022-07-19,34,Good,0.18856250000000002,0.023,10.1269605,-0.097619,0.191667,74.875,97.291667,986.958333,2.2485293333333334
Georgia,DeKalb,2022-07-20,37,Good,0.1892275,0.022059,4.4833335,-0.0848485,0.266667,81.125,91.375,984.666667,0.9095236666666666
Georgia,DeKalb,2022-07-21,37,Good,0.2239795,0.011313,9.9125,-0.09791649999999999,0.125,75.833333,98.958333,984.833333,6.789583
Georgia,DeKalb,2022-07-24,41,Good,0.28900000000000003,0.02,6.449999999999999,-0.052083500000000005,0.141667,81.291667,85.916667,990,7.474621000000001
Georgia,DeKalb,2022-07-25,28,Good,0.1853485,0.013824,8.6083335,-0.0166665,0.133333,79.083333,94.083333,989.5,10.0104165
Georgia,DeKalb,2022-07-31,38,Good,0.205875,0.012176,7.0297345,-0.0458335,0.366667,78.541667,86.166667,992.333333,5.667803
Georgia,DeKalb,2022-08-01,54,Moderate,0.3597345,0.009765,11.0208335,-0.00625,0.175,76.166667,96.458333,991.208333,24.670833000000002
Georgia,DeKalb,2022-08-02,41,Good,0.230896,0.023882,8.9622545,-0.033333,0.341667,80.26087,92.73913,988.608696,6.5020834999999995
